year,state,state_po,state_fips,state_cen,state_ic,office,cd,stage,special,candidate,party,writein,mode,candidatevotes,totalvotes,voteshare,unofficial,version
2016,Connecticut,CT,9,16,1,US House,2,gen,FALSE,Joe Courtney,democrat,FALSE,total,186210,330257,0.56383362,FALSE,20171005
2016,Connecticut,CT,9,16,1,US House,5,gen,FALSE,Elizabeth H. Etsy,working families,FALSE,total,15753,309082,0.050967057,FALSE,20171005
2016,Connecticut,CT,9,16,1,US House,1,gen,FALSE,Mathhew M. Corey,republican,FALSE,total,105674,312925,0.337697531,FALSE,20171005
2016,Connecticut,CT,9,16,1,US House,4,gen,FALSE,James A. Himes,democrat,FALSE,total,187811,313540,0.599001722,FALSE,20171005
2016,Connecticut,CT,9,16,1,US House,4,gen,FALSE,John Shaban,republican,FALSE,total,120653,313540,0.384808956,FALSE,20171005
2016,Connecticut,CT,9,16,1,US House,1,gen,FALSE,Charles Jackson,,TRUE,total,1,312925,3.20E-06,FALSE,20171005
2016,Connecticut,CT,9,16,1,US House,1,gen,FALSE,John B. Larson,democrat,FALSE,total,187021,312925,0.59765439,FALSE,20171005
2016,Connecticut,CT,9,16,1,US House,4,gen,FALSE,Carl E. Vassar,,TRUE,total,5,313540,1.59E-05,FALSE,20171005
2016,Connecticut,CT,9,16,1,US House,3,gen,FALSE,Angel Cadena,republican,FALSE,total,95786,309379,0.30960731,FALSE,20171005
2016,Connecticut,CT,9,16,1,US House,5,gen,FALSE,John Pistone,,TRUE,total,28,309082,9.06E-05,FALSE,20171005
2016,Delaware,DE,10,51,11,US House,0,gen,FALSE,Hans Reigle,republican,FALSE,total,172301,420617,0.409638697,FALSE,20171005
2016,Delaware,DE,10,51,11,US House,0,gen,FALSE,Lisa Blunt Rochester,democrat,FALSE,total,233554,420617,0.555265241,FALSE,20171005
2016,Delaware,DE,10,51,11,US House,0,gen,FALSE,Mark J. Perri,green,FALSE,total,8326,420617,0.01979473,FALSE,20171005
2016,Delaware,DE,10,51,11,US House,0,gen,FALSE,Scott A. Gesty,libertarian,FALSE,total,6436,420617,0.015301331,FALSE,20171005
2016,Florida,FL,12,59,43,US House,13,gen,FALSE,Charlie Crist,democrat,FALSE,total,184693,355842,0.519030918,FALSE,20171005
2016,Florida,FL,12,59,43,US House,18,gen,FALSE,Marilyn Holloman,,TRUE,total,9,375918,2.39E-05,FALSE,20171005
2016,Florida,FL,12,59,43,US House,4,gen,FALSE,Daniel Murphy,,TRUE,total,11,409662,2.69E-05,FALSE,20171005
2016,Florida,FL,12,59,43,US House,18,gen,FALSE,Brian Mast,republican,FALSE,total,201488,375918,0.535989232,FALSE,20171005
2016,Florida,FL,12,59,43,US House,6,gen,FALSE,"William ""Bill"" McCullough",democrat,FALSE,total,151051,364570,0.414326467,FALSE,20171005
2016,Florida,FL,12,59,43,US House,19,gen,FALSE,Francis Rooney,republican,FALSE,total,239225,363166,0.658720805,FALSE,20171005
2016,Florida,FL,12,59,43,US House,2,gen,FALSE,Walter Dartland,democrat,FALSE,total,102801,343362,0.29939539,FALSE,20171005
2016,Florida,FL,12,59,43,US House,1,gen,FALSE,Matt Gaetz,republican,FALSE,total,255107,369186,0.690998575,FALSE,20171005
2016,Florida,FL,12,59,43,US House,23,gen,FALSE,Debbie Wasserman Schultz,democrat,FALSE,total,183225,323120,0.567049393,FALSE,20171005
2016,Florida,FL,12,59,43,US House,7,gen,FALSE,Mike Plaskon,,TRUE,total,33,353655,9.33E-05,FALSE,20171005
2016,Florida,FL,12,59,43,US House,11,gen,FALSE,Dave Koller,democrat,FALSE,total,124713,394719,0.315953881,FALSE,20171005
2016,Florida,FL,12,59,43,US House,4,gen,FALSE,David E. Bruderly,democrat,FALSE,total,113088,409662,0.276051965,FALSE,20171005
2016,Florida,FL,12,59,43,US House,21,gen,FALSE,Paul Spain,republican,FALSE,total,118038,335861,0.351448963,FALSE,20171005
2016,Florida,FL,12,59,43,US House,6,gen,FALSE,Ron DeSantis,republican,FALSE,total,213519,364570,0.585673533,FALSE,20171005
2016,Florida,FL,12,59,43,US House,23,gen,FALSE,Don Endriss,none,FALSE,total,5180,323120,0.016031196,FALSE,20171005
2016,Florida,FL,12,59,43,US House,2,gen,FALSE,Antoine Edward Roberts,,TRUE,total,3,343362,8.74E-06,FALSE,20171005
2016,Florida,FL,12,59,43,US House,24,gen,FALSE,Frederica S. Wilson,democrat,FALSE,total,0,0,#DIV/0!,FALSE,20171005
2016,Florida,FL,12,59,43,US House,1,gen,FALSE,Steven Specht,democrat,FALSE,total,114079,369186,0.309001425,FALSE,20171005
2016,Florida,FL,12,59,43,US House,19,gen,FALSE,Timothy John Rossano,,TRUE,total,20,363166,5.51E-05,FALSE,20171005
2016,Florida,FL,12,59,43,US House,5,gen,FALSE,Glo Smith,republican,FALSE,total,108325,302874,0.357656979,FALSE,20171005
2016,Florida,FL,12,59,43,US House,15,gen,FALSE,Dennis A. Ross,republican,FALSE,total,182999,318474,0.574612056,FALSE,20171005
2016,Florida,FL,12,59,43,US House,8,gen,FALSE,Corry Westbrook,democrat,FALSE,total,127127,390561,0.32549845,FALSE,20171005
2016,Florida,FL,12,59,43,US House,7,gen,FALSE,John L. Mica,republican,FALSE,total,171583,353655,0.485170576,FALSE,20171005
2016,Florida,FL,12,59,43,US House,4,gen,FALSE,John Rutherford,republican,FALSE,total,287509,409662,0.701820037,FALSE,20171005
2016,Florida,FL,12,59,43,US House,12,gen,FALSE,Gus M. Bilirakis,republican,FALSE,total,253559,369669,0.685908204,FALSE,20171005
2016,Florida,FL,12,59,43,US House,8,gen,FALSE,Bill Stinson,none,FALSE,total,16951,390561,0.043401671,FALSE,20171005
2016,Florida,FL,12,59,43,US House,11,gen,FALSE,Daniel Webster,republican,FALSE,total,258016,394719,0.653670079,FALSE,20171005
2016,Florida,FL,12,59,43,US House,3,gen,FALSE,"Kenneth ""Ken"" McGurn",democrat,FALSE,total,136338,342700,0.397834841,FALSE,20171005
2016,Florida,FL,12,59,43,US House,26,gen,FALSE,Jose Peixoto,none,FALSE,total,16502,280542,0.058821852,FALSE,20171005
2016,Florida,FL,12,59,43,US House,23,gen,FALSE,Lyle Milstein,none,FALSE,total,3897,323120,0.012060535,FALSE,20171005
2016,Florida,FL,12,59,43,US House,21,gen,FALSE,Lois Frankel,democrat,FALSE,total,210606,335861,0.627062981,FALSE,20171005
2016,Florida,FL,12,59,43,US House,2,gen,FALSE,Rob Lapham,libertarian,FALSE,total,9395,343362,0.027361793,FALSE,20171005
2016,Florida,FL,12,59,43,US House,15,gen,FALSE,Jim Lange,democrat,FALSE,total,135475,318474,0.425387944,FALSE,20171005
2016,Florida,FL,12,59,43,US House,3,gen,FALSE,Ted S. Yoho,republican,FALSE,total,193843,342700,0.565634666,FALSE,20171005
2016,Florida,FL,12,59,43,US House,8,gen,FALSE,Bill Posey,republican,FALSE,total,246483,390561,0.631099879,FALSE,20171005
2016,Florida,FL,12,59,43,US House,20,gen,FALSE,Gary Stein,republican,FALSE,total,54646,277560,0.196879954,FALSE,20171005
2016,Florida,FL,12,59,43,US House,26,gen,FALSE,Carlos Curbelo,republican,FALSE,total,148547,280542,0.529500039,FALSE,20171005
2016,Florida,FL,12,59,43,US House,25,gen,FALSE,Alina Valdes,democrat,FALSE,total,95319,253240,0.376397883,FALSE,20171005
2016,Florida,FL,12,59,43,US House,22,gen,FALSE,Andrea Leigh McGee,republican,FALSE,total,138737,337850,0.410646737,FALSE,20171005
2016,Florida,FL,12,59,43,US House,25,gen,FALSE,Mario Diaz-Balart,republican,FALSE,total,157921,253240,0.623602117,FALSE,20171005
2016,Florida,FL,12,59,43,US House,27,gen,FALSE,Ileana Ros-Lehtinen,republican,FALSE,total,157917,287677,0.548938567,FALSE,20171005
2016,Florida,FL,12,59,43,US House,9,gen,FALSE,Darren Soto,democrat,FALSE,total,195311,339761,0.574848202,FALSE,20171005
2016,Florida,FL,12,59,43,US House,22,gen,FALSE,Theodore E. Deutch,democrat,FALSE,total,199113,337850,0.589353263,FALSE,20171005
2016,Florida,FL,12,59,43,US House,16,gen,FALSE,Vern Buchanan,republican,FALSE,total,230654,385916,0.597679288,FALSE,20171005
2016,Florida,FL,12,59,43,US House,27,gen,FALSE,Scott Fuhrman,democrat,FALSE,total,129760,287677,0.451061433,FALSE,20171005
2016,Florida,FL,12,59,43,US House,7,gen,FALSE,Stephanie Murphy,democrat,FALSE,total,182039,353655,0.514736113,FALSE,20171005
2016,Florida,FL,12,59,43,US House,9,gen,FALSE,Wayne Liebnitzky,republican,FALSE,total,144450,339761,0.425151798,FALSE,20171005
2016,Florida,FL,12,59,43,US House,12,gen,FALSE,Robert Matthew Tager,democrat,FALSE,total,116110,369669,0.314091796,FALSE,20171005
2016,Florida,FL,12,59,43,US House,17,gen,FALSE,April Freeman,democrat,FALSE,total,115974,338675,0.342434487,FALSE,20171005
2016,Florida,FL,12,59,43,US House,20,gen,FALSE,Alcee L. Hastings,democrat,FALSE,total,222914,277560,0.803120046,FALSE,20171005
2016,Florida,FL,12,59,43,US House,23,gen,FALSE,"Joseph ""Joe"" Kaufman",republican,FALSE,total,130818,323120,0.404858876,FALSE,20171005
2016,Florida,FL,12,59,43,US House,16,gen,FALSE,Jan Schneider,democrat,FALSE,total,155262,385916,0.402320712,FALSE,20171005
2016,Florida,FL,12,59,43,US House,19,gen,FALSE,David Byron,,TRUE,total,109,363166,0.000300138,FALSE,20171005
2016,Florida,FL,12,59,43,US House,11,gen,FALSE,Bruce Ray Riggs,none,FALSE,total,11990,394719,0.03037604,FALSE,20171005
2016,Florida,FL,12,59,43,US House,10,gen,FALSE,Val Demings,democrat,FALSE,total,198491,305989,0.648686717,FALSE,20171005
2016,Florida,FL,12,59,43,US House,14,gen,FALSE,Kathy Castor,democrat,FALSE,total,195789,316877,0.617870656,FALSE,20171005
2016,Florida,FL,12,59,43,US House,17,gen,FALSE,Thomas J. Rooney,republican,FALSE,total,209348,338675,0.618138333,FALSE,20171005
2016,Florida,FL,12,59,43,US House,5,gen,FALSE,Al Lawson,democrat,FALSE,total,194549,302874,0.642343021,FALSE,20171005
2016,Florida,FL,12,59,43,US House,19,gen,FALSE,Robert M. Neeld,democrat,FALSE,total,123812,363166,0.340923985,FALSE,20171005
2016,Florida,FL,12,59,43,US House,2,gen,FALSE,Neal Dunn,republican,FALSE,total,231163,343362,0.673234079,FALSE,20171005
2016,Florida,FL,12,59,43,US House,18,gen,FALSE,Carla Spalding,none,FALSE,total,12503,375918,0.033259913,FALSE,20171005
2016,Florida,FL,12,59,43,US House,3,gen,FALSE,Tom Wells,none,FALSE,total,12519,342700,0.036530493,FALSE,20171005
2016,Florida,FL,12,59,43,US House,21,gen,FALSE,"W. Michael ""Mike"" Trout",none,FALSE,total,7217,335861,0.021488056,FALSE,20171005
2016,Florida,FL,12,59,43,US House,26,gen,FALSE,Joe Garcia,democrat,FALSE,total,115493,280542,0.411678109,FALSE,20171005
2016,Florida,FL,12,59,43,US House,18,gen,FALSE,Randy Perkins,democrat,FALSE,total,161918,375918,0.430726914,FALSE,20171005
2016,Florida,FL,12,59,43,US House,14,gen,FALSE,Christine Quinn,republican,FALSE,total,121088,316877,0.382129344,FALSE,20171005
2016,Florida,FL,12,59,43,US House,13,gen,FALSE,David W Jolly,republican,FALSE,total,171149,355842,0.480969082,FALSE,20171005
2016,Florida,FL,12,59,43,US House,4,gen,FALSE,Gary L. Koniz,none,FALSE,total,9054,409662,0.022101147,FALSE,20171005
2016,Florida,FL,12,59,43,US House,10,gen,FALSE,Thuy Lowe,republican,FALSE,total,107498,305989,0.351313283,FALSE,20171005
2016,Florida,FL,12,59,43,US House,17,gen,FALSE,John W. Sawyer III,none,FALSE,total,13353,338675,0.039427179,FALSE,20171005
2016,Georgia,GA,13,58,44,US House,11,gen,FALSE,Barry Loudermilk,republican,FALSE,total,217935,323318,0.674057739,FALSE,20171005
2016,Georgia,GA,13,58,44,US House,1,gen,FALSE,Nathan Russo,,TRUE,total,869,211112,0.004116298,FALSE,20171005
2016,Georgia,GA,13,58,44,US House,7,gen,FALSE,Rashid Malik,democrat,FALSE,total,114220,288301,0.396183156,FALSE,20171005
2016,Georgia,GA,13,58,44,US House,6,gen,FALSE,Rodney Stooksbury,democrat,FALSE,total,124917,326005,0.383175105,FALSE,20171005
2016,Georgia,GA,13,58,44,US House,8,gen,FALSE,Austin Scott,republican,FALSE,total,173983,257208,0.676429193,FALSE,20171005
2016,Georgia,GA,13,58,44,US House,1,gen,FALSE,"Earl L. ""Buddy"" Carter",republican,FALSE,total,210243,211112,0.995883702,FALSE,20171005
2016,Georgia,GA,13,58,44,US House,14,gen,FALSE,Tom Graves,republican,FALSE,total,216743,216743,1,FALSE,20171005
2016,Georgia,GA,13,58,44,US House,6,gen,FALSE,Tom Price,republican,FALSE,total,201088,326005,0.616824895,FALSE,20171005
2016,Georgia,GA,13,58,44,US House,2,gen,FALSE,"Sanford D. Bishop, Jr.",democrat,FALSE,total,148543,242599,0.612298484,FALSE,20171005
2016,Georgia,GA,13,58,44,US House,9,gen,FALSE,Doug Collins,republican,FALSE,total,256535,256535,1,FALSE,20171005
2016,Georgia,GA,13,58,44,US House,12,gen,FALSE,Rick W. Allen,republican,FALSE,total,159492,258912,0.616008528,FALSE,20171005
2016,Georgia,GA,13,58,44,US House,10,gen,FALSE,Patrick A. Boggs,,TRUE,total,210,244821,0.00085777,FALSE,20171005
2016,Georgia,GA,13,58,44,US House,4,gen,FALSE,"Henry C. ""Hank"" Johnson, Jr.",democrat,FALSE,total,220146,290739,0.757194597,FALSE,20171005
2016,Georgia,GA,13,58,44,US House,8,gen,FALSE,James Neal Harris,democrat,FALSE,total,83225,257208,0.323570807,FALSE,20171005
2016,Georgia,GA,13,58,44,US House,5,gen,FALSE,Douglas Bell,republican,FALSE,total,46768,300549,0.15560857,FALSE,20171005
2016,Georgia,GA,13,58,44,US House,11,gen,FALSE,Don Wilson,democrat,FALSE,total,105383,323318,0.325942261,FALSE,20171005
2016,Georgia,GA,13,58,44,US House,5,gen,FALSE,John Lewis,democrat,FALSE,total,253781,300549,0.84439143,FALSE,20171005
2016,Georgia,GA,13,58,44,US House,13,gen,FALSE,David Scott,democrat,FALSE,total,252833,252833,1,FALSE,20171005
2016,Georgia,GA,13,58,44,US House,10,gen,FALSE,Jody B. Hice,republican,FALSE,total,243725,244821,0.99552326,FALSE,20171005
2016,Georgia,GA,13,58,44,US House,7,gen,FALSE,Rob Woodall,republican,FALSE,total,174081,288301,0.603816844,FALSE,20171005
2016,Georgia,GA,13,58,44,US House,4,gen,FALSE,Victor Armendariz,republican,FALSE,total,70593,290739,0.242805403,FALSE,20171005
2016,Georgia,GA,13,58,44,US House,3,gen,FALSE,Angela Pendley,democrat,FALSE,total,95969,303187,0.31653402,FALSE,20171005
2016,Georgia,GA,13,58,44,US House,3,gen,FALSE,Drew Ferguson,republican,FALSE,total,207218,303187,0.68346598,FALSE,20171005
2016,Georgia,GA,13,58,44,US House,2,gen,FALSE,Greg Duke,republican,FALSE,total,94056,242599,0.387701516,FALSE,20171005
2016,Georgia,GA,13,58,44,US House,12,gen,FALSE,Patricia C. McCracken,democrat,FALSE,total,99420,258912,0.383991472,FALSE,20171005
2016,Georgia,GA,13,58,44,US House,10,gen,FALSE,Leonard Ware,,TRUE,total,886,244821,0.003618971,FALSE,20171005
2016,Hawaii,HI,15,95,82,US House,1,gen,FALSE,"Calvin ""G"" Griffin",none,FALSE,total,4381,213531,0.020516927,FALSE,20171005
2016,Hawaii,HI,15,95,82,US House,2,gen,FALSE,Angela Aulani Kaaihue,republican,FALSE,total,39668,224133,0.176984201,FALSE,20171005
2016,Hawaii,HI,15,95,82,US House,1,gen,FALSE,Blank Vote,,FALSE,total,11013,213531,0.051575649,FALSE,20171005
2016,Hawaii,HI,15,95,82,US House,1,gen,FALSE,Colleen Wakako Hanabusa,democrat,FALSE,total,145417,213531,0.681011188,FALSE,20171005
2016,Hawaii,HI,15,95,82,US House,2,gen,FALSE,Blank Vote,,FALSE,total,13483,224133,0.060156247,FALSE,20171005
2016,Hawaii,HI,15,95,82,US House,2,gen,FALSE,Tulsi Gabbard,democrat,FALSE,total,170848,224133,0.762261693,FALSE,20171005
2016,Hawaii,HI,15,95,82,US House,1,gen,FALSE,Over Vote,,FALSE,total,161,213531,0.000753989,FALSE,20171005
2016,Hawaii,HI,15,95,82,US House,1,gen,FALSE,Alan J. K. Yim,libertarian,FALSE,total,6601,213531,0.030913544,FALSE,20171005
2016,Hawaii,HI,15,95,82,US House,2,gen,FALSE,Over Vote,,FALSE,total,134,224133,0.000597859,FALSE,20171005
2016,Hawaii,HI,15,95,82,US House,1,gen,FALSE,"Shirlene D. ""Shirl"" Ostrov",republican,FALSE,total,45958,213531,0.215228702,FALSE,20171005
2016,Iowa,IA,19,42,31,US House,4,gen,FALSE,,,TRUE,total,547,370259,0.001477344,FALSE,20171005
2016,Iowa,IA,19,42,31,US House,3,gen,FALSE,Claudia Addy,nominated by petition,FALSE,total,6348,390287,0.016264954,FALSE,20171005
2016,Iowa,IA,19,42,31,US House,4,gen,FALSE,Steve King,republican,FALSE,total,226719,370259,0.612325426,FALSE,20171005
2016,Iowa,IA,19,42,31,US House,2,gen,FALSE,Christopher Peters,republican,FALSE,total,170933,370032,0.461941129,FALSE,20171005
2016,Iowa,IA,19,42,31,US House,3,gen,FALSE,Bryan Jack Holder,libertarian,FALSE,total,15372,390287,0.0393864,FALSE,20171005
2016,Iowa,IA,19,42,31,US House,3,gen,FALSE,David Young,republican,FALSE,total,208598,390287,0.534473349,FALSE,20171005
2016,Iowa,IA,19,42,31,US House,3,gen,FALSE,,,TRUE,total,449,390287,0.001150435,FALSE,20171005
2016,Iowa,IA,19,42,31,US House,1,gen,FALSE,Monica Vernon,democrat,FALSE,total,177403,384977,0.460814542,FALSE,20171005
2016,Iowa,IA,19,42,31,US House,1,gen,FALSE,,,TRUE,total,671,384977,0.001742961,FALSE,20171005
2016,Iowa,IA,19,42,31,US House,1,gen,FALSE,Rod Blum,republican,FALSE,total,206903,384977,0.537442497,FALSE,20171005
2016,Iowa,IA,19,42,31,US House,2,gen,FALSE,David Loebsack,democrat,FALSE,total,198571,370032,0.536631967,FALSE,20171005
2016,Iowa,IA,19,42,31,US House,2,gen,FALSE,,,TRUE,total,528,370032,0.001426904,FALSE,20171005
2016,Iowa,IA,19,42,31,US House,4,gen,FALSE,Kim Weaver,democrat,FALSE,total,142993,370259,0.38619723,FALSE,20171005
2016,Iowa,IA,19,42,31,US House,3,gen,FALSE,Jim Mowrer,democrat,FALSE,total,155002,390287,0.397148765,FALSE,20171005
2016,Iowa,IA,19,42,31,US House,3,gen,FALSE,Joe Grandanette,nominated by petition,FALSE,total,4518,390287,0.011576097,FALSE,20171005
2016,Idaho,ID,16,82,63,US House,1,gen,FALSE,Ra_l R. Labrador,republican,FALSE,total,242252,355357,0.681714445,FALSE,20171005
2016,Idaho,ID,16,82,63,US House,2,gen,FALSE,Michael K. Simpson,republican,FALSE,total,205292,326237,0.629272584,FALSE,20171005
2016,Idaho,ID,16,82,63,US House,1,gen,FALSE,,,TRUE,total,53,355357,0.000149146,FALSE,20171005
2016,Idaho,ID,16,82,63,US House,1,gen,FALSE,James Piotrowski,democrat,FALSE,total,113052,355357,0.318136409,FALSE,20171005
2016,Idaho,ID,16,82,63,US House,2,gen,FALSE,Anthony Tomkins,constitution,FALSE,total,25005,326237,0.076646732,FALSE,20171005
2016,Idaho,ID,16,82,63,US House,2,gen,FALSE,Jennifer Martinez,democrat,FALSE,total,95940,326237,0.294080684,FALSE,20171005
2016,Illinois,IL,17,33,21,US House,9,gen,FALSE,Joan McCarthy Lasonde,republican,FALSE,total,109550,326948,0.335068574,FALSE,20171005
2016,Illinois,IL,17,33,21,US House,9,gen,FALSE,Janice D. Schakowsky,democrat,FALSE,total,217306,326948,0.664650036,FALSE,20171005
2016,Illinois,IL,17,33,21,US House,5,gen,FALSE,Vince Kolber,republican,FALSE,total,86222,313724,0.27483393,FALSE,20171005
2016,Illinois,IL,17,33,21,US House,6,gen,FALSE,Peter J. Roskam,republican,FALSE,total,208555,352146,0.59224015,FALSE,20171005
2016,Illinois,IL,17,33,21,US House,17,gen,FALSE,Patrick Harlan,republican,FALSE,total,113943,287068,0.396919894,FALSE,20171005
2016,Illinois,IL,17,33,21,US House,12,gen,FALSE,"Charles ""C. J."" Baricevic",democrat,FALSE,total,124246,313002,0.39694954,FALSE,20171005
2016,Illinois,IL,17,33,21,US House,5,gen,FALSE,Mike Quigley,democrat,FALSE,total,212842,313724,0.678437098,FALSE,20171005
2016,Illinois,IL,17,33,21,US House,2,gen,FALSE,John F. Morrow,republican,FALSE,total,59471,294522,0.201923795,FALSE,20171005
2016,Illinois,IL,17,33,21,US House,6,gen,FALSE,Amanda Howland,democrat,FALSE,total,143591,352146,0.40775985,FALSE,20171005
2016,Illinois,IL,17,33,21,US House,18,gen,FALSE,Darin LaHood,republican,FALSE,total,250506,347283,0.721331018,FALSE,20171005
2016,Illinois,IL,17,33,21,US House,13,gen,FALSE,Mark D. Wicklund,democrat,FALSE,total,126811,314394,0.403350573,FALSE,20171005
2016,Illinois,IL,17,33,21,US House,15,gen,FALSE,John Shimkus,republican,FALSE,total,274554,274554,1,FALSE,20171005
2016,Illinois,IL,17,33,21,US House,9,gen,FALSE,David Williams,,TRUE,total,79,326948,0.000241629,FALSE,20171005
2016,Illinois,IL,17,33,21,US House,12,gen,FALSE,Mike Bost,republican,FALSE,total,169976,313002,0.543050843,FALSE,20171005
2016,Illinois,IL,17,33,21,US House,7,gen,FALSE,Jeffrey A. Leef,republican,FALSE,total,46882,297466,0.157604567,FALSE,20171005
2016,Illinois,IL,17,33,21,US House,8,gen,FALSE,Raja Krishnamoorthi,democrat,FALSE,total,144954,248571,0.583149281,FALSE,20171005
2016,Illinois,IL,17,33,21,US House,18,gen,FALSE,Don Vance,,TRUE,total,7,347283,2.02E-05,FALSE,20171005
2016,Illinois,IL,17,33,21,US House,9,gen,FALSE,Susanne Atanus,,TRUE,total,13,326948,3.98E-05,FALSE,20171005
2016,Illinois,IL,17,33,21,US House,10,gen,FALSE,Joseph William Kopsick,,TRUE,total,26,285996,9.09E-05,FALSE,20171005
2016,Illinois,IL,17,33,21,US House,1,gen,FALSE,Bobby L. Rush,democrat,FALSE,total,234037,315862,0.740946996,FALSE,20171005
2016,Illinois,IL,17,33,21,US House,16,gen,FALSE,John F. Burchardt,,TRUE,total,131,259853,0.000504131,FALSE,20171005
2016,Illinois,IL,17,33,21,US House,3,gen,FALSE,Daniel Lipinski,democrat,FALSE,total,225320,225411,0.999596293,FALSE,20171005
2016,Illinois,IL,17,33,21,US House,1,gen,FALSE,Tabitha Carson,,TRUE,total,8,315862,2.53E-05,FALSE,20171005
2016,Illinois,IL,17,33,21,US House,11,gen,FALSE,Tonia Khouri,republican,FALSE,total,108995,275573,0.395521332,FALSE,20171005
2016,Illinois,IL,17,33,21,US House,17,gen,FALSE,Cheri Bustos,democrat,FALSE,total,173125,287068,0.603080106,FALSE,20171005
2016,Illinois,IL,17,33,21,US House,7,gen,FALSE,Danny K. Davis,democrat,FALSE,total,250584,297466,0.842395433,FALSE,20171005
2016,Illinois,IL,17,33,21,US House,13,gen,FALSE,Rodney Davis,republican,FALSE,total,187583,314394,0.596649427,FALSE,20171005
2016,Illinois,IL,17,33,21,US House,10,gen,FALSE,Brad Schneider,democrat,FALSE,total,150435,285996,0.52600386,FALSE,20171005
2016,Illinois,IL,17,33,21,US House,14,gen,FALSE,Jim Walz,democrat,FALSE,total,137589,338097,0.40695126,FALSE,20171005
2016,Illinois,IL,17,33,21,US House,12,gen,FALSE,Paula Bradshaw,green,FALSE,total,18780,313002,0.059999617,FALSE,20171005
2016,Illinois,IL,17,33,21,US House,1,gen,FALSE,"August ""O'Neill"" Deuser",republican,FALSE,total,81817,315862,0.259027677,FALSE,20171005
2016,Illinois,IL,17,33,21,US House,2,gen,FALSE,Robin L. Kelly,democrat,FALSE,total,235051,294522,0.798076205,FALSE,20171005
2016,Illinois,IL,17,33,21,US House,3,gen,FALSE,Diane Harris,,TRUE,total,91,225411,0.000403707,FALSE,20171005
2016,Illinois,IL,17,33,21,US House,4,gen,FALSE,Luis V. Guti_rrez,democrat,FALSE,total,171297,171297,1,FALSE,20171005
2016,Illinois,IL,17,33,21,US House,8,gen,FALSE,"Peter ""Pete"" DiCianni",republican,FALSE,total,103617,248571,0.416850719,FALSE,20171005
2016,Illinois,IL,17,33,21,US House,16,gen,FALSE,Adam Kinzinger,republican,FALSE,total,259722,259853,0.999495869,FALSE,20171005
2016,Illinois,IL,17,33,21,US House,11,gen,FALSE,Bill Foster,democrat,FALSE,total,166578,275573,0.604478668,FALSE,20171005
2016,Illinois,IL,17,33,21,US House,18,gen,FALSE,Junius Rodriguez,democrat,FALSE,total,96770,347283,0.278648825,FALSE,20171005
2016,Illinois,IL,17,33,21,US House,10,gen,FALSE,Robert J. Dold,republican,FALSE,total,135535,285996,0.473905229,FALSE,20171005
2016,Illinois,IL,17,33,21,US House,5,gen,FALSE,Michael Krynsk,,TRUE,total,3,313724,9.56E-06,FALSE,20171005
2016,Illinois,IL,17,33,21,US House,5,gen,FALSE,Rob Sherman,green,FALSE,total,14657,313724,0.046719409,FALSE,20171005
2016,Illinois,IL,17,33,21,US House,14,gen,FALSE,Randy Hultgren,republican,FALSE,total,200508,338097,0.59304874,FALSE,20171005
2016,Indiana,IN,18,32,22,US House,4,gen,FALSE,Steven M. Mayoras,libertarian,FALSE,total,14766,299434,0.049313037,FALSE,20171005
2016,Indiana,IN,18,32,22,US House,9,gen,FALSE,Shelli Yoder,democrat,FALSE,total,130627,322843,0.404614627,FALSE,20171005
2016,Indiana,IN,18,32,22,US House,1,gen,FALSE,Donna Dunn,libertarian,FALSE,total,47051,254583,0.184815954,FALSE,20171005
2016,Indiana,IN,18,32,22,US House,7,gen,FALSE,"Catherine ""CAT"" Ping",republican,FALSE,total,94456,264670,0.356882155,FALSE,20171005
2016,Indiana,IN,18,32,22,US House,1,gen,FALSE,John Meyer,independent,TRUE,total,17,254583,6.68E-05,FALSE,20171005
2016,Indiana,IN,18,32,22,US House,2,gen,FALSE,Lynn C. Coleman,democrat,FALSE,total,102401,277357,0.369202869,FALSE,20171005
2016,Indiana,IN,18,32,22,US House,3,gen,FALSE,Pepper Snyder,libertarian,FALSE,total,19828,287247,0.069027701,FALSE,20171005
2016,Indiana,IN,18,32,22,US House,3,gen,FALSE,Tommy A. Schrader,democrat,FALSE,total,66023,287247,0.229847483,FALSE,20171005
2016,Indiana,IN,18,32,22,US House,1,gen,FALSE,Peter J. Visclosky,democrat,FALSE,total,207515,254583,0.81511727,FALSE,20171005
2016,Indiana,IN,18,32,22,US House,7,gen,FALSE,Andr_ Carson,democrat,FALSE,total,158739,264670,0.599761968,FALSE,20171005
2016,Indiana,IN,18,32,22,US House,6,gen,FALSE,Barry Welsh,democrat,FALSE,total,79135,296385,0.267000692,FALSE,20171005
2016,Indiana,IN,18,32,22,US House,2,gen,FALSE,Ron Cenkush,libertarian,FALSE,total,10601,277357,0.038221498,FALSE,20171005
2016,Indiana,IN,18,32,22,US House,8,gen,FALSE,Larry Bucshon,republican,FALSE,total,187702,294713,0.636897592,FALSE,20171005
2016,Indiana,IN,18,32,22,US House,3,gen,FALSE,Jim Banks,republican,FALSE,total,201396,287247,0.701124816,FALSE,20171005
2016,Indiana,IN,18,32,22,US House,6,gen,FALSE,Luke Messer,republican,FALSE,total,204920,296385,0.691398013,FALSE,20171005
2016,Indiana,IN,18,32,22,US House,5,gen,FALSE,Matthew Wittlief,libertarian,FALSE,total,15329,361135,0.04244673,FALSE,20171005
